filename,IoU_OpenCV_vs_Expert,Dice_OpenCV_vs_Expert,Acc_OpenCV_vs_Expert,Cosine_OpenCV_vs_Expert,IoU_UNet_vs_Expert,Dice_UNet_vs_Expert,Acc_UNet_vs_Expert,Cosine_UNet_vs_Expert
prod_2023-07-11T12-00-00.000Z,0.14256825075834176,0.24955752212389382,0.966875,0.3010450460370441,0.0,0.0,0.9655859375,0.0
prod_2023-07-11T15-00-00.000Z,0.2559931506849315,0.4076346284935242,0.9660546875,0.4103667720217336,0.28068043742405835,0.43833017077798864,0.976875,0.5257500547342281
prod_2023-07-11T18-00-00.000Z,0.2529711375212224,0.4037940379403794,0.9828125,0.40924028892516895,0.0,0.0,0.9879296875,0.0
prod_2023-07-11T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-12T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-12T06-00-00.000Z,0.0,0.0,0.9997265625,0.0,1.0,1.0,1.0,0.0
prod_2023-07-12T09-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-12T12-00-00.000Z,0.0,0.0,0.99890625,0.0,1.0,1.0,1.0,0.0
prod_2023-07-12T15-00-00.000Z,0.2680901542111507,0.42282507015902715,0.9758984375,0.4739622672905959,0.0,0.0,0.9696875,0.0
prod_2023-07-12T18-00-00.000Z,0.09843205574912892,0.17922283901665345,0.9595703125,0.26173821682490633,0.0,0.0,0.957421875,0.0
prod_2023-07-12T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-13T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-13T06-00-00.000Z,0.0,0.0,0.9998828125,0.0,1.0,1.0,1.0,0.0
prod_2023-07-13T09-00-00.000Z,0.012658227848101266,0.025,0.996953125,0.1125087900926024,0.0,0.0,0.9969140625,0.0
prod_2023-07-13T12-00-00.000Z,0.1094224924012158,0.19726027397260273,0.9885546875,0.29718592938651,0.0,0.0,0.9875390625,0.0
prod_2023-07-13T15-00-00.000Z,0.1779816513761468,0.30218068535825543,0.9825,0.33414124293437997,0.0,0.0,0.982109375,0.0
prod_2023-07-13T18-00-00.000Z,0.12281976744186046,0.21877022653721684,0.9528515625,0.3434448612939183,0.0,0.0,0.9465625,0.0
prod_2023-07-13T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-14T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-14T06-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-07-14T09-00-00.000Z,0.0,0.0,0.9996875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-14T12-00-00.000Z,0.10037174721189591,0.18243243243243243,0.990546875,0.2898203789533934,0.0,0.0,0.9897265625,0.0
prod_2023-07-14T15-00-00.000Z,0.12452830188679245,0.2214765100671141,0.9728125,0.3004071635012692,0.0,0.0,0.9707421875,0.0
prod_2023-07-14T18-00-00.000Z,0.1293920803123257,0.2291358024691358,0.9390234375,0.3125095712021619,0.0,0.0,0.9335546875,0.0
prod_2023-07-14T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-15T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-15T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-15T09-00-00.000Z,0.0,0.0,0.999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-07-15T12-00-00.000Z,0.0,0.0,0.99875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-15T15-00-00.000Z,0.25471698113207547,0.40601503759398494,0.98765625,0.40604086214577906,0.2491349480968858,0.3988919667590028,0.9915234375,0.45768053535432063
prod_2023-07-15T18-00-00.000Z,0.18333333333333332,0.30985915492957744,0.988515625,0.32293632343505646,0.0,0.0,0.9893359375,0.0
prod_2023-07-15T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-16T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-16T06-00-00.000Z,0.0,0.0,0.9995703125,0.0,1.0,1.0,1.0,0.0
prod_2023-07-16T09-00-00.000Z,0.3516483516483517,0.5203252032520326,0.9976953125,0.5203424003899498,0.0,0.0,0.997578125,0.0
prod_2023-07-16T12-00-00.000Z,0.07017543859649122,0.13114754098360656,0.9896484375,0.17178935734335773,0.0,0.0,0.9901953125,0.0
prod_2023-07-16T15-00-00.000Z,0.14516129032258066,0.2535211267605634,0.99171875,0.2941349244905702,0.5045871559633027,0.6707317073170732,0.997890625,0.6780312999921145
prod_2023-07-16T18-00-00.000Z,0.2147239263803681,0.35353535353535354,0.95,0.45634854933128777,0.006188118811881188,0.012300123001230012,0.937265625,0.07866459694094408
prod_2023-07-16T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-17T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-17T06-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-17T09-00-00.000Z,0.0,0.0,0.999140625,0.0,1.0,1.0,1.0,0.0
prod_2023-07-17T12-00-00.000Z,0.0,0.0,0.9984765625,0.0,1.0,1.0,1.0,0.0
prod_2023-07-17T15-00-00.000Z,0.2236503856041131,0.36554621848739494,0.97640625,0.44623159873555535,0.0,0.0,0.9707421875,0.0
prod_2023-07-17T18-00-00.000Z,0.3429906542056075,0.510786360473208,0.9725390625,0.5639337370795361,0.0,0.0,0.9600390625,0.0
prod_2023-07-17T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-18T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-18T06-00-00.000Z,0.0,0.0,0.99953125,0.0,1.0,1.0,1.0,0.0
prod_2023-07-18T09-00-00.000Z,0.37089201877934275,0.541095890410959,0.994765625,0.5896179161012004,0.0,0.0,0.99203125,0.0
prod_2023-07-18T12-00-00.000Z,0.2647058823529412,0.4186046511627907,0.9970703125,0.4296009334548942,0.0,0.0,0.998046875,0.0
prod_2023-07-18T15-00-00.000Z,0.40070921985815605,0.5721518987341773,0.9801953125,0.6076322728014069,0.5782227784730913,0.732751784298176,0.9868359375,0.7580414669868938
prod_2023-07-18T18-00-00.000Z,0.37354352296093213,0.5439121756487026,0.964296875,0.5923930540935992,0.18754373687893633,0.31585150265173834,0.9546484375,0.41506661644700976
prod_2023-07-18T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-19T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-19T06-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-19T09-00-00.000Z,0.0,0.0,0.9996484375,0.0,1.0,1.0,1.0,0.0
prod_2023-07-19T12-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-19T15-00-00.000Z,0.22727272727272727,0.37037037037037035,0.9946875,0.3855432879774935,0.30935251798561153,0.4725274725274725,0.99625,0.5518265275147963
prod_2023-07-19T18-00-00.000Z,0.30303030303030304,0.46511627906976744,0.985625,0.5160350698061915,0.0,0.0,0.9807421875,0.0
prod_2023-07-19T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-20T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-20T06-00-00.000Z,0.0,0.0,0.9990625,0.0,1.0,1.0,1.0,0.0
prod_2023-07-20T09-00-00.000Z,0.2995169082125604,0.46096654275092935,0.9943359375,0.5060592218729328,0.0,0.0,0.992578125,0.0
prod_2023-07-20T12-00-00.000Z,0.3612565445026178,0.5307692307692308,0.995234375,0.5311622476544557,0.0,0.0,0.9951171875,0.0
prod_2023-07-20T15-00-00.000Z,0.502127659574468,0.6685552407932012,0.9954296875,0.6714958940688285,0.6363636363636364,0.7777777777777778,0.996875,0.7826237921249264
prod_2023-07-20T18-00-00.000Z,0.2447058823529412,0.3931947069943289,0.9874609375,0.4627939258695842,0.0,0.0,0.98421875,0.0
prod_2023-07-20T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-21T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-21T06-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-21T09-00-00.000Z,0.0,0.0,0.99859375,0.0,1.0,1.0,1.0,0.0
prod_2023-07-21T12-00-00.000Z,0.11371237458193979,0.2042042042042042,0.979296875,0.27396868913510936,0.0,0.0,0.9783203125,0.0
prod_2023-07-21T15-00-00.000Z,0.22935779816513763,0.373134328358209,0.97703125,0.39151063815493614,0.0016366612111292963,0.0032679738562091504,0.976171875,0.04045566970313674
prod_2023-07-21T18-00-00.000Z,0.08046875,0.14895155459146783,0.9540234375,0.22915951349368985,0.0,0.0,0.9524609375,0.0
prod_2023-07-21T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-22T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-22T06-00-00.000Z,0.0,0.0,0.99734375,0.0,1.0,1.0,1.0,0.0
prod_2023-07-22T09-00-00.000Z,0.0,0.0,0.9957421875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-22T12-00-00.000Z,0.11213720316622691,0.20166073546856464,0.9737109375,0.3041110839288377,0.0,0.0,0.9712109375,0.0
prod_2023-07-22T15-00-00.000Z,0.18485675306957708,0.3120322394933794,0.9533203125,0.41550442446449476,0.0837370242214533,0.1545338441890166,0.94828125,0.2861487792863608
prod_2023-07-22T18-00-00.000Z,0.345,0.5130111524163569,0.9948828125,0.5156150056395298,0.0,0.0,0.9952734375,0.0
prod_2023-07-22T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-23T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-23T06-00-00.000Z,0.0,0.0,0.9993359375,0.0,1.0,1.0,1.0,0.0
prod_2023-07-23T09-00-00.000Z,0.0,0.0,0.998828125,0.0,1.0,1.0,1.0,0.0
prod_2023-07-23T12-00-00.000Z,0.0,0.0,0.997734375,0.0,1.0,1.0,1.0,0.0
prod_2023-07-23T15-00-00.000Z,0.13520408163265307,0.23820224719101124,0.9867578125,0.3252451986668765,0.0,0.0,0.985390625,0.0
prod_2023-07-23T18-00-00.000Z,0.0,0.0,0.999375,0.0,1.0,1.0,1.0,0.0
prod_2023-07-23T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-24T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-24T06-00-00.000Z,0.0,0.0,0.9987109375,0.0,1.0,1.0,1.0,0.0
prod_2023-07-24T09-00-00.000Z,0.0,0.0,0.9971875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-24T12-00-00.000Z,0.24342105263157895,0.3915343915343915,0.991015625,0.4321577749117767,0.0,0.0,0.9894921875,0.0
prod_2023-07-24T15-00-00.000Z,0.2648648648648649,0.4188034188034188,0.9946875,0.440157245436308,0.0,0.0,0.9940234375,0.0
prod_2023-07-24T18-00-00.000Z,0.12734082397003746,0.22591362126245848,0.9908984375,0.2537172137364023,0.0,0.0,0.9914453125,0.0
prod_2023-07-24T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-25T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-25T06-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-25T09-00-00.000Z,0.04,0.07692307692307693,0.9925,0.19999999999999996,0.0,0.0,0.9921875,0.0
prod_2023-07-25T12-00-00.000Z,0.014336917562724014,0.028268551236749116,0.9892578125,0.11973686801784993,0.0,0.0,0.9891015625,0.0
prod_2023-07-25T15-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-25T18-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-07-25T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-26T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-26T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-26T09-00-00.000Z,0.0,0.0,0.9998046875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-26T12-00-00.000Z,0.09615384615384616,0.17543859649122806,0.996328125,0.2525381361380527,0.0,0.0,0.996171875,0.0
prod_2023-07-26T15-00-00.000Z,0.0,0.0,0.9998828125,0.0,1.0,1.0,1.0,0.0
prod_2023-07-26T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-26T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-27T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-27T06-00-00.000Z,0.0,0.0,0.9988671875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-27T09-00-00.000Z,0.18478260869565216,0.3119266055045872,0.994140625,0.38223968785129475,0.0,0.0,0.99328125,0.0
prod_2023-07-27T12-00-00.000Z,0.0,0.0,0.999296875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-27T15-00-00.000Z,0.0,0.0,0.999453125,0.0,1.0,1.0,1.0,0.0
prod_2023-07-27T18-00-00.000Z,0.0,0.0,0.99984375,0.0,1.0,1.0,1.0,0.0
prod_2023-07-27T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-28T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-28T06-00-00.000Z,0.0,0.0,0.9991796875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-28T09-00-00.000Z,0.0,0.0,0.999296875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-28T12-00-00.000Z,0.0,0.0,0.999453125,0.0,1.0,1.0,1.0,0.0
prod_2023-07-28T15-00-00.000Z,0.0,0.0,0.9990625,0.0,1.0,1.0,1.0,0.0
prod_2023-07-28T18-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-28T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-29T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-29T06-00-00.000Z,0.0,0.0,0.99984375,0.0,1.0,1.0,1.0,0.0
prod_2023-07-29T09-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-07-29T12-00-00.000Z,0.0,0.0,0.999765625,0.0,1.0,1.0,1.0,0.0
prod_2023-07-29T15-00-00.000Z,0.08272859216255443,0.15281501340482573,0.9753125,0.27884614987864176,0.0,0.0,0.9732421875,0.0
prod_2023-07-29T18-00-00.000Z,0.0425531914893617,0.08163265306122448,0.9859375,0.13795154010012944,0.0,0.0,0.986171875,0.0
prod_2023-07-29T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-30T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-30T06-00-00.000Z,0.0,0.0,0.9996484375,0.0,1.0,1.0,1.0,0.0
prod_2023-07-30T09-00-00.000Z,0.0,0.0,0.998828125,0.0,1.0,1.0,1.0,0.0
prod_2023-07-30T12-00-00.000Z,0.06599713055954089,0.12382234185733512,0.9745703125,0.2384796583329177,0.0,0.0,0.9730859375,0.0
prod_2023-07-30T15-00-00.000Z,0.14705882352941177,0.2564102564102564,0.9716796875,0.35062044590825897,0.0,0.0,0.96796875,0.0
prod_2023-07-30T18-00-00.000Z,0.20901639344262296,0.34576271186440677,0.9924609375,0.39880278214132237,0.0,0.0,0.9913671875,0.0
prod_2023-07-30T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-31T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-07-31T06-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-31T09-00-00.000Z,0.0,0.0,0.99984375,0.0,1.0,1.0,1.0,0.0
prod_2023-07-31T12-00-00.000Z,0.0,0.0,0.999375,0.0,1.0,1.0,1.0,0.0
prod_2023-07-31T15-00-00.000Z,0.32167832167832167,0.48677248677248675,0.9962109375,0.5142956348249516,0.0,0.0,0.9951171875,0.0
prod_2023-07-31T18-00-00.000Z,0.0,0.0,0.9991796875,0.0,1.0,1.0,1.0,0.0
prod_2023-07-31T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-01T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-01T06-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-08-01T09-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-08-01T12-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-01T15-00-00.000Z,0.0,0.0,0.9996875,0.0,1.0,1.0,1.0,0.0
prod_2023-08-01T18-00-00.000Z,0.0,0.0,0.99984375,0.0,1.0,1.0,1.0,0.0
prod_2023-08-01T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-02T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-02T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-02T09-00-00.000Z,0.0,0.0,0.9998046875,0.0,1.0,1.0,1.0,0.0
prod_2023-08-02T12-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-08-02T15-00-00.000Z,0.0,0.0,0.9979296875,0.0,1.0,1.0,1.0,0.0
prod_2023-08-02T18-00-00.000Z,0.0,0.0,0.9995703125,0.0,1.0,1.0,1.0,0.0
prod_2023-08-02T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-03T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-03T06-00-00.000Z,0.19801980198019803,0.3305785123966942,0.9968359375,0.44499415948998483,0.0,0.0,0.9960546875,0.0
prod_2023-08-03T09-00-00.000Z,0.09615384615384616,0.17543859649122806,0.9981640625,0.2672612419124244,0.0,0.0,0.998046875,0.0
prod_2023-08-03T12-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-08-03T15-00-00.000Z,0.1111111111111111,0.2,0.9878125,0.296605820937579,0.0,0.0,0.9867578125,0.0
prod_2023-08-03T18-00-00.000Z,0.125,0.2222222222222222,0.9986328125,0.23570226039551584,0.0,0.0,0.998828125,0.0
prod_2023-08-03T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-04T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-04T06-00-00.000Z,0.3484848484848485,0.5168539325842697,0.9983203125,0.5466900918227576,0.0,0.0,0.9976953125,0.0
prod_2023-08-04T09-00-00.000Z,0.5333333333333333,0.6956521739130435,0.9997265625,0.7302967433402213,0.0,0.0,0.9994140625,0.0
prod_2023-08-04T12-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-08-04T15-00-00.000Z,0.0,0.0,0.9998828125,0.0,1.0,1.0,1.0,0.0
prod_2023-08-04T18-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-08-04T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-05T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-05T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-05T09-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-08-05T12-00-00.000Z,0.0,0.0,0.9999609375,0.0,1.0,1.0,1.0,0.0
prod_2023-08-05T15-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-05T18-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-05T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-06T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-06T06-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-08-06T09-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-06T12-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-06T15-00-00.000Z,0.20189274447949526,0.3359580052493438,0.9901171875,0.4163047425338477,0.0,0.0,0.9881640625,0.0
prod_2023-08-06T18-00-00.000Z,0.0,0.0,0.99765625,0.0,1.0,1.0,1.0,0.0
prod_2023-08-06T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-07T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-07T06-00-00.000Z,0.0,0.0,0.999296875,0.0,1.0,1.0,1.0,0.0
prod_2023-08-07T09-00-00.000Z,0.07341772151898734,0.13679245283018868,0.985703125,0.22206092064404168,0.0,0.0,0.9851953125,0.0
prod_2023-08-07T12-00-00.000Z,0.0,0.0,0.9948828125,0.0,1.0,1.0,1.0,0.0
prod_2023-08-07T15-00-00.000Z,0.39236641221374047,0.5635964912280702,0.984453125,0.5765172867872855,0.0,0.0,0.9784375,0.0
prod_2023-08-07T18-00-00.000Z,0.09267563527653214,0.16963064295485636,0.90515625,0.30008119840666697,0.0,0.0,0.89578125,0.0
prod_2023-08-07T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-08T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-08T06-00-00.000Z,0.0,0.0,0.9998828125,0.0,1.0,1.0,1.0,0.0
prod_2023-08-08T09-00-00.000Z,0.09767441860465116,0.17796610169491525,0.98484375,0.2582232884138584,0.0,0.0,0.9841015625,0.0
prod_2023-08-08T12-00-00.000Z,0.14634146341463414,0.2553191489361702,0.9876953125,0.2877147284140081,0.0,0.0,0.9879296875,0.0
prod_2023-08-08T15-00-00.000Z,0.33063427800269907,0.4969574036511156,0.980625,0.5072909563741379,0.05067567567567568,0.09646302250803858,0.978046875,0.2251125844453741
prod_2023-08-08T18-00-00.000Z,0.20757097791798107,0.3437826541274817,0.9509375,0.44176079646055794,0.0,0.0,0.939140625,0.0
prod_2023-08-08T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-09T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-09T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-09T09-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-09T12-00-00.000Z,0.0,0.0,0.99921875,0.0,1.0,1.0,1.0,0.0
prod_2023-08-09T15-00-00.000Z,0.1565906838453915,0.2707797772065124,0.9667578125,0.3414733909868388,0.0,0.0,0.9633203125,0.0
prod_2023-08-09T18-00-00.000Z,0.14732965009208104,0.2568218298555377,0.963828125,0.3404656071833224,0.0,0.0,0.9596875,0.0
prod_2023-08-09T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-10T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-10T06-00-00.000Z,0.0,0.0,0.999921875,0.0,1.0,1.0,1.0,0.0
prod_2023-08-10T09-00-00.000Z,0.0,0.0,0.9985546875,0.0,1.0,1.0,1.0,0.0
prod_2023-08-10T12-00-00.000Z,0.0,0.0,0.99796875,0.0,1.0,1.0,1.0,0.0
prod_2023-08-10T15-00-00.000Z,0.3151183970856102,0.4792243767313019,0.9853125,0.48467750885184413,0.05542168674698795,0.1050228310502283,0.9846875,0.23541811049065017
prod_2023-08-10T18-00-00.000Z,0.21870794078061911,0.35891772501380453,0.9546484375,0.4088105295089083,0.0,0.0,0.9476953125,0.0
prod_2023-08-10T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-11T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-11T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-11T09-00-00.000Z,0.2057877813504823,0.3413333333333333,0.9903515625,0.3620386719675123,0.0,0.0,0.990234375,0.0
prod_2023-08-11T12-00-00.000Z,0.325,0.49056603773584906,0.9915625,0.5145741206629915,0.0,0.0,0.98921875,0.0
prod_2023-08-11T15-00-00.000Z,0.25098039215686274,0.4012539184952978,0.9925390625,0.43247192217567104,0.0,0.0,0.99609375,0.0
prod_2023-08-11T18-00-00.000Z,0.1878453038674033,0.31627906976744186,0.9827734375,0.3876785981729401,0.0,0.0,0.9801171875,0.0
prod_2023-08-11T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-12T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-12T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-12T09-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-12T12-00-00.000Z,0.0,0.0,0.999453125,0.0,1.0,1.0,1.0,0.0
prod_2023-08-12T15-00-00.000Z,0.2552083333333333,0.4066390041493776,0.9944140625,0.44600779080804703,0.0,0.0,0.993359375,0.0
prod_2023-08-12T18-00-00.000Z,0.17993079584775087,0.30498533724340177,0.9907421875,0.30845463945674845,0.05102040816326531,0.0970873786407767,0.992734375,0.2258769757263128
prod_2023-08-12T21-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-13T03-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-13T06-00-00.000Z,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
prod_2023-08-13T09-00-00.000Z,0.0,0.0,0.9996875,0.0,1.0,1.0,1.0,0.0
